symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
SIRT4	sirtuin 4	23409	ENSG00000089163	biological process	peptide hormone secretion	GO:0030072	0.0025
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	biological process	peptide hormone secretion	GO:0030072	0.0025
MTNR1B	melatonin receptor 1B	4544	ENSG00000134640	biological process	peptide hormone secretion	GO:0030072	0.0025
KCNJ11	potassium inwardly-rectifying channel, subfamily J, member 11	3767	ENSG00000187486	biological process	hormone transport	GO:0009914	0.0025
HNF1B	HNF1 homeobox B	6928	ENSG00000108753	biological process	peptide hormone secretion	GO:0030072	0.0025
HNF4A	hepatocyte nuclear factor 4, alpha	3172	ENSG00000101076	biological process	peptide hormone secretion	GO:0030072	0.0025
P2RX4	purinergic receptor P2X, ligand-gated ion channel, 4	5025	ENSG00000135124	biological process	regulation of homeostatic process	GO:0032844	0.0025
ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	2067	ENSG00000012061	biological process	regulation of homeostatic process	GO:0032844	0.0025
PLCG2	phospholipase C, gamma 2 (phosphatidylinositol-specific)	5336	ENSG00000197943	biological process	regulation of homeostatic process	GO:0032844	0.0025
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4609	ENSG00000136997	biological process	regulation of homeostatic process	GO:0032844	0.0025
PLA2G1B	phospholipase A2, group IB (pancreas)	5319	ENSG00000170890	biological process	regulation of homeostatic process	GO:0032844	0.0025
PTEN	phosphatase and tensin homolog	5728	ENSG00000171862	biological process	regulation of homeostatic process	GO:0032844	0.0025
NCKAP1L	NCK-associated protein 1-like	3071	ENSG00000123338	biological process	regulation of homeostatic process	GO:0032844	0.0025
LACRT	lacritin	90070	ENSG00000135413	biological process	regulation of homeostatic process	GO:0032844	0.0025
ANPEP	alanyl (membrane) aminopeptidase	290	ENSG00000166825	biological process	regulation of homeostatic process	GO:0032844	0.0025
TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934	ENSG00000148737	biological process	regulation of homeostatic process	GO:0032844	0.0025
TGFB2	transforming growth factor, beta 2	7042	ENSG00000092969	biological process	regulation of homeostatic process	GO:0032844	0.0025
VEGFA	vascular endothelial growth factor A	7422	ENSG00000112715	biological process	regulation of homeostatic process	GO:0032844	0.0025
RNF10	ring finger protein 10	9921	ENSG00000022840	biological process	regulation of homeostatic process	GO:0032844	0.0025
MC4R	melanocortin 4 receptor	4160	ENSG00000166603	biological process	regulation of homeostatic process	GO:0032844	0.0025
KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	3784	ENSG00000053918	biological process	regulation of homeostatic process	GO:0032844	0.0025
P2RX7	purinergic receptor P2X, ligand-gated ion channel, 7	5027	ENSG00000089041	biological process	regulation of homeostatic process	GO:0032844	0.0025
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	biological process	regulation of homeostatic process	GO:0032844	0.0025
ALOX12	arachidonate 12-lipoxygenase	239	ENSG00000108839	biological process	regulation of homeostatic process	GO:0032844	0.0025
AVPR2	arginine vasopressin receptor 2	554	ENSG00000126895	biological process	regulation of homeostatic process	GO:0032844	0.0025
HNF4A	hepatocyte nuclear factor 4, alpha	3172	ENSG00000101076	biological process	regulation of homeostatic process	GO:0032844	0.0025
GTF2H4	general transcription factor IIH, polypeptide 4, 52kDa	2968	ENSG00000213780	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ADA	adenosine deaminase	100	ENSG00000196839	biological process	regulation of homeostatic process	GO:0032844	0.0025
FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	55294	ENSG00000109670	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
PROX1	prospero homeobox 1	5629	ENSG00000117707	biological process	liver development	GO:0001889	0.0025
HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240	biological process	liver development	GO:0001889	0.0025
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	1054	ENSG00000153879	biological process	liver development	GO:0001889	0.0025
ATG7	autophagy related 7	10533	ENSG00000197548	biological process	liver development	GO:0001889	0.0025
HHEX	hematopoietically expressed homeobox	3087	ENSG00000152804	biological process	liver development	GO:0001889	0.0025
HNF1A	HNF1 homeobox A	6927	ENSG00000135100	biological process	liver development	GO:0001889	0.0025
KAT6A	K(lysine) acetyltransferase 6A	7994	ENSG00000083168	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
HRH1	histamine receptor H1	3269	ENSG00000196639	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CDKN2A	cyclin-dependent kinase inhibitor 2A	1029	ENSG00000147889	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	1054	ENSG00000153879	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
PLA2G1B	phospholipase A2, group IB (pancreas)	5319	ENSG00000170890	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
WWOX	WW domain containing oxidoreductase	51741	ENSG00000186153	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ATXN7	ataxin 7	6314	ENSG00000163635	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
IRS1	insulin receptor substrate 1	3667	ENSG00000169047	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934	ENSG00000148737	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ABCF1	ATP-binding cassette, sub-family F (GCN20), member 1	23	ENSG00000204574	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
RNF10	ring finger protein 10	9921	ENSG00000022840	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	55294	ENSG00000109670	biological process	liver development	GO:0001889	0.0025
BCLAF1	BCL2-associated transcription factor 1	9774	ENSG00000029363	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	1050	ENSG00000245848	biological process	liver development	GO:0001889	0.0025
HNF1B	HNF1 homeobox B	6928	ENSG00000108753	biological process	liver development	GO:0001889	0.0025
CPLX1	complexin 1	10815	ENSG00000168993	biological process	hormone transport	GO:0009914	0.0025
IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	3551	ENSG00000104365	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
RFX3	regulatory factor X, 3 (influences HLA class II expression)	5991	ENSG00000080298	biological process	hormone transport	GO:0009914	0.0025
HNF1A	HNF1 homeobox A	6927	ENSG00000135100	biological process	hormone transport	GO:0009914	0.0025
IRS1	insulin receptor substrate 1	3667	ENSG00000169047	biological process	hormone transport	GO:0009914	0.0025
ABCC8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	6833	ENSG00000006071	biological process	hormone transport	GO:0009914	0.0025
PDE8B	phosphodiesterase 8B	8622	ENSG00000113231	biological process	hormone transport	GO:0009914	0.0025
TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934	ENSG00000148737	biological process	hormone transport	GO:0009914	0.0025
HNF1B	HNF1 homeobox B	6928	ENSG00000108753	biological process	hormone transport	GO:0009914	0.0025
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	biological process	hormone transport	GO:0009914	0.0025
MC4R	melanocortin 4 receptor	4160	ENSG00000166603	biological process	hormone transport	GO:0009914	0.0025
KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	3784	ENSG00000053918	biological process	hormone transport	GO:0009914	0.0025
SIRT4	sirtuin 4	23409	ENSG00000089163	biological process	hormone transport	GO:0009914	0.0025
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	biological process	hormone transport	GO:0009914	0.0025
MTNR1B	melatonin receptor 1B	4544	ENSG00000134640	biological process	hormone transport	GO:0009914	0.0025
HMGA2	high mobility group AT-hook 2	8091	ENSG00000149948	biological process	hormone transport	GO:0009914	0.0025
ADA	adenosine deaminase	100	ENSG00000196839	biological process	liver development	GO:0001889	0.0025
MESP1	mesoderm posterior 1 homolog (mouse)	55897	ENSG00000166823	biological process	liver development	GO:0001889	0.0025
CDK8	cyclin-dependent kinase 8	1024	ENSG00000132964	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
RPGRIP1L	RPGRIP1-like	23322	ENSG00000103494	biological process	liver development	GO:0001889	0.0025
P2RX4	purinergic receptor P2X, ligand-gated ion channel, 4	5025	ENSG00000135124	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
MESP2	mesoderm posterior 2 homolog (mouse)	145873	ENSG00000188095	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
RFX3	regulatory factor X, 3 (influences HLA class II expression)	5991	ENSG00000080298	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
RNF6	ring finger protein (C3H2C3 type) 6	6049	ENSG00000127870	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
HHEX	hematopoietically expressed homeobox	3087	ENSG00000152804	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
HNF1A	HNF1 homeobox A	6927	ENSG00000135100	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	53335	ENSG00000119866	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
VEGFA	vascular endothelial growth factor A	7422	ENSG00000112715	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
DLG4	discs, large homolog 4 (Drosophila)	1742	ENSG00000132535	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
PROX1	prospero homeobox 1	5629	ENSG00000117707	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
E2F3	E2F transcription factor 3	1871	ENSG00000112242	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	3326	ENSG00000096384	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
PPARG	peroxisome proliferator-activated receptor gamma	5468	ENSG00000132170	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
AATF	apoptosis antagonizing transcription factor	26574	ENSG00000108270	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CAMKK2	calcium/calmodulin-dependent protein kinase kinase 2, beta	10645	ENSG00000110931	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	4094	ENSG00000178573	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
POT1	protection of telomeres 1 homolog (S. pombe)	25913	ENSG00000128513	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
HNF4A	hepatocyte nuclear factor 4, alpha	3172	ENSG00000101076	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
MC4R	melanocortin 4 receptor	4160	ENSG00000166603	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ETV1	ets variant 1	2115	ENSG00000006468	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
MESP1	mesoderm posterior 1 homolog (mouse)	55897	ENSG00000166823	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ATMIN	ATM interactor	23300	ENSG00000166454	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2	2068	ENSG00000104884	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4609	ENSG00000136997	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
IRAK1	interleukin-1 receptor-associated kinase 1	3654	ENSG00000184216	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
ATF1	activating transcription factor 1	466	ENSG00000123268	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CREB5	cAMP responsive element binding protein 5	9586	ENSG00000146592	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CELA1	chymotrypsin-like elastase family, member 1	1990	ENSG00000139610	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
TGFB2	transforming growth factor, beta 2	7042	ENSG00000092969	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CAND2	cullin-associated and neddylation-dissociated 2 (putative)	23066	ENSG00000144712	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
TP53INP1	tumor protein p53 inducible nuclear protein 1	94241	ENSG00000164938	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
EIF5AL1	eukaryotic translation initiation factor 5A-like 1	143244	ENSG00000253626	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)	1028	ENSG00000129757	biological process	positive regulation of biosynthetic process	GO:0009891	0.0025
