symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
INSIG2	insulin induced gene 2	51141	ENSG00000125629	biological process	organ morphogenesis	GO:0009887	0.0031
LGR4	leucine-rich repeat containing G protein-coupled receptor 4	55366	ENSG00000205213	biological process	organ morphogenesis	GO:0009887	0.0031
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	biological process	organ morphogenesis	GO:0009887	0.0031
HOXC8	homeobox C8	3224	ENSG00000037965	biological process	organ morphogenesis	GO:0009887	0.0031
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	biological process	organ morphogenesis	GO:0009887	0.0031
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	biological process	organ morphogenesis	GO:0009887	0.0031
MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	23162	ENSG00000138834	biological process	organ morphogenesis	GO:0009887	0.0031
SULF1	sulfatase 1	23213	ENSG00000137573	biological process	organ morphogenesis	GO:0009887	0.0031
RTN4	reticulon 4	57142	ENSG00000115310	biological process	organ morphogenesis	GO:0009887	0.0031
CHUK	conserved helix-loop-helix ubiquitous kinase	1147	ENSG00000213341	biological process	organ morphogenesis	GO:0009887	0.0031
TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	25976	ENSG00000163659	biological process	organ morphogenesis	GO:0009887	0.0031
FZD2	frizzled family receptor 2	2535	ENSG00000180340	biological process	organ morphogenesis	GO:0009887	0.0031
ERRFI1	ERBB receptor feedback inhibitor 1	54206	ENSG00000116285	biological process	organ morphogenesis	GO:0009887	0.0031
WNT16	wingless-type MMTV integration site family, member 16	51384	ENSG00000002745	biological process	organ morphogenesis	GO:0009887	0.0031
DLX6	distal-less homeobox 6	1750	ENSG00000006377	biological process	organ morphogenesis	GO:0009887	0.0031
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831	biological process	organ morphogenesis	GO:0009887	0.0031
HOXC11	homeobox C11	3227	ENSG00000123388	biological process	organ morphogenesis	GO:0009887	0.0031
TNFSF11	tumor necrosis factor (ligand) superfamily, member 11	8600	ENSG00000120659	biological process	organ morphogenesis	GO:0009887	0.0031
COL11A1	collagen, type XI, alpha 1	1301	ENSG00000060718	biological process	organ morphogenesis	GO:0009887	0.0031
JAG1	jagged 1	182	ENSG00000101384	biological process	organ morphogenesis	GO:0009887	0.0031
LTBP3	latent transforming growth factor beta binding protein 3	4054	ENSG00000168056	biological process	organ morphogenesis	GO:0009887	0.0031
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	biological process	organ morphogenesis	GO:0009887	0.0031
FOXC2	forkhead box C2 (MFH-1, mesenchyme forkhead 1)	2303	ENSG00000176692	biological process	embryonic morphogenesis	GO:0048598	0.0033
HOXC9	homeobox C9	3225	ENSG00000180806	biological process	embryonic morphogenesis	GO:0048598	0.0033
LRP5	low density lipoprotein receptor-related protein 5	4041	ENSG00000162337	biological process	embryonic morphogenesis	GO:0048598	0.0033
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	biological process	embryonic morphogenesis	GO:0048598	0.0033
MKKS	McKusick-Kaufman syndrome	8195	ENSG00000125863	biological process	embryonic morphogenesis	GO:0048598	0.0033
RSPO3	R-spondin 3	84870	ENSG00000146374	biological process	embryonic morphogenesis	GO:0048598	0.0033
WNT4	wingless-type MMTV integration site family, member 4	54361	ENSG00000162552	biological process	embryonic morphogenesis	GO:0048598	0.0033
COBL	cordon-bleu homolog (mouse)	23242	ENSG00000106078	biological process	embryonic morphogenesis	GO:0048598	0.0033
AXIN1	axin 1	8312	ENSG00000103126	biological process	embryonic morphogenesis	GO:0048598	0.0033
DLX5	distal-less homeobox 5	1749	ENSG00000105880	biological process	embryonic morphogenesis	GO:0048598	0.0033
WNT8B	wingless-type MMTV integration site family, member 8B	7479	ENSG00000075290	biological process	embryonic morphogenesis	GO:0048598	0.0033
HOXC4	homeobox C4	3221	ENSG00000198353	biological process	embryonic morphogenesis	GO:0048598	0.0033
WLS	wntless homolog (Drosophila)	79971	ENSG00000116729	biological process	embryonic morphogenesis	GO:0048598	0.0033
RARG	retinoic acid receptor, gamma	5916	ENSG00000172819	biological process	embryonic morphogenesis	GO:0048598	0.0033
MEF2C	myocyte enhancer factor 2C	4208	ENSG00000081189	biological process	embryonic morphogenesis	GO:0048598	0.0033
SALL1	sal-like 1 (Drosophila)	6299	ENSG00000103449	biological process	embryonic morphogenesis	GO:0048598	0.0033
DEAF1	deformed epidermal autoregulatory factor 1 (Drosophila)	10522	ENSG00000177030	biological process	embryonic morphogenesis	GO:0048598	0.0033
WNT5B	wingless-type MMTV integration site family, member 5B	81029	ENSG00000111186	biological process	embryonic morphogenesis	GO:0048598	0.0033
SP1	Sp1 transcription factor	6667	ENSG00000185591	biological process	embryonic morphogenesis	GO:0048598	0.0033
BCR	breakpoint cluster region	613	ENSG00000186716	biological process	embryonic morphogenesis	GO:0048598	0.0033
CLIC5	chloride intracellular channel 5	53405	ENSG00000112782	biological process	embryonic morphogenesis	GO:0048598	0.0033
INSIG2	insulin induced gene 2	51141	ENSG00000125629	biological process	embryonic morphogenesis	GO:0048598	0.0033
TSC2	tuberous sclerosis 2	7249	ENSG00000103197	biological process	embryonic morphogenesis	GO:0048598	0.0033
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	biological process	embryonic morphogenesis	GO:0048598	0.0033
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	biological process	embryonic morphogenesis	GO:0048598	0.0033
SULF1	sulfatase 1	23213	ENSG00000137573	biological process	embryonic morphogenesis	GO:0048598	0.0033
COL11A1	collagen, type XI, alpha 1	1301	ENSG00000060718	biological process	embryonic morphogenesis	GO:0048598	0.0033
RUNX2	runt-related transcription factor 2	860	ENSG00000124813	biological process	embryonic morphogenesis	GO:0048598	0.0033
RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	60626	ENSG00000177963	biological process	embryonic morphogenesis	GO:0048598	0.0033
EN1	engrailed homeobox 1	2019	ENSG00000163064	biological process	embryonic morphogenesis	GO:0048598	0.0033
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	biological process	embryonic morphogenesis	GO:0048598	0.0033
DLX6	distal-less homeobox 6	1750	ENSG00000006377	biological process	embryonic morphogenesis	GO:0048598	0.0033
HOXC11	homeobox C11	3227	ENSG00000123388	biological process	embryonic morphogenesis	GO:0048598	0.0033
WNT16	wingless-type MMTV integration site family, member 16	51384	ENSG00000002745	biological process	embryonic morphogenesis	GO:0048598	0.0033
FZD2	frizzled family receptor 2	2535	ENSG00000180340	biological process	embryonic morphogenesis	GO:0048598	0.0033
HOXC10	homeobox C10	3226	ENSG00000180818	biological process	embryonic morphogenesis	GO:0048598	0.0033
SYNGR3	synaptogyrin 3	9143	ENSG00000127561	molecular function	protein domain specific binding	GO:0019904	0.0214
RUNX2	runt-related transcription factor 2	860	ENSG00000124813	molecular function	protein domain specific binding	GO:0019904	0.0214
PHRF1	PHD and ring finger domains 1	57661	ENSG00000070047	molecular function	protein domain specific binding	GO:0019904	0.0214
FZD2	frizzled family receptor 2	2535	ENSG00000180340	molecular function	protein domain specific binding	GO:0019904	0.0214
YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	7531	ENSG00000108953	molecular function	protein domain specific binding	GO:0019904	0.0214
UBE2I	ubiquitin-conjugating enzyme E2I	7329	ENSG00000103275	molecular function	protein domain specific binding	GO:0019904	0.0214
SLC9A3R2	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 2	9351	ENSG00000065054	molecular function	protein domain specific binding	GO:0019904	0.0214
ASIC3	acid-sensing (proton-gated) ion channel 3	9311	ENSG00000213199	molecular function	protein domain specific binding	GO:0019904	0.0214
NFE2	nuclear factor (erythroid-derived 2), 45kDa	4778	ENSG00000123405	molecular function	protein domain specific binding	GO:0019904	0.0214
CALCOCO1	calcium binding and coiled-coil domain 1	57658	ENSG00000012822	molecular function	protein domain specific binding	GO:0019904	0.0214
SRR	serine racemase	63826	ENSG00000167720	molecular function	protein domain specific binding	GO:0019904	0.0214
ARHGAP1	Rho GTPase activating protein 1	392	ENSG00000175220	molecular function	protein domain specific binding	GO:0019904	0.0214
EHD1	EH-domain containing 1	10938	ENSG00000110047	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
DRD4	dopamine receptor D4	1815	ENSG00000069696	molecular function	protein domain specific binding	GO:0019904	0.0214
AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	116988	ENSG00000133612	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
GIMAP8	GTPase, IMAP family member 8	155038	ENSG00000171115	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
GIMAP4	GTPase, IMAP family member 4	55303	ENSG00000133574	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
GIMAP7	GTPase, IMAP family member 7	168537	ENSG00000179144	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	3265	ENSG00000174775	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
EIF5	eukaryotic translation initiation factor 5	1983	ENSG00000100664	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
GIMAP1	GTPase, IMAP family member 1	170575	ENSG00000213203	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
ARL4D	ADP-ribosylation factor-like 4D	379	ENSG00000175906	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
EFTUD2	elongation factor Tu GTP binding domain containing 2	9343	ENSG00000108883	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
RAB18	RAB18, member RAS oncogene family	22931	ENSG00000099246	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
TUBA1B	tubulin, alpha 1b	10376	ENSG00000123416	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
RAB40C	RAB40C, member RAS oncogene family	57799	ENSG00000197562	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
RHOT2	ras homolog family member T2	89941	ENSG00000140983	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	molecular function	protein domain specific binding	GO:0019904	0.0214
GIMAP2	GTPase, IMAP family member 2	26157	ENSG00000106560	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
DDC	dopa decarboxylase (aromatic L-amino acid decarboxylase)	1644	ENSG00000132437	molecular function	protein domain specific binding	GO:0019904	0.0214
HBM	hemoglobin, mu	3042	ENSG00000206177	molecular function	oxygen transporter activity	GO:0005344	0.0214
CDC5L	CDC5 cell division cycle 5-like (S. pombe)	988	ENSG00000096401	molecular function	protein domain specific binding	GO:0019904	0.0214
SLC7A9	solute carrier family 7 (glycoprotein-associated amino acid transporter light chain, bo,+ system), member 9	11136	ENSG00000021488	molecular function	L-amino acid transmembrane transporter activity	GO:0015179	0.0214
SLC25A13	solute carrier family 25 (aspartate/glutamate carrier), member 13	10165	ENSG00000004864	molecular function	L-amino acid transmembrane transporter activity	GO:0015179	0.0214
SLC6A13	solute carrier family 6 (neurotransmitter transporter, GABA), member 13	6540	ENSG00000010379	molecular function	L-amino acid transmembrane transporter activity	GO:0015179	0.0214
GIMAP5	GTPase, IMAP family member 5	55340	ENSG00000196329	molecular function	guanyl nucleotide binding	GO:0019001	0.0214
SLC7A10	solute carrier family 7 (neutral amino acid transporter light chain, asc system), member 10	56301	ENSG00000130876	molecular function	L-amino acid transmembrane transporter activity	GO:0015179	0.0214
SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	79751	ENSG00000177542	molecular function	L-amino acid transmembrane transporter activity	GO:0015179	0.0214
SLC6A12	solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12	6539	ENSG00000111181	molecular function	L-amino acid transmembrane transporter activity	GO:0015179	0.0214
HBQ1	hemoglobin, theta 1	3049	ENSG00000086506	molecular function	oxygen transporter activity	GO:0005344	0.0214
HBA2	hemoglobin, alpha 2	3040	ENSG00000188536	molecular function	oxygen transporter activity	GO:0005344	0.0214
HBZ	hemoglobin, zeta	3050	ENSG00000130656	molecular function	oxygen transporter activity	GO:0005344	0.0214
SP1	Sp1 transcription factor	6667	ENSG00000185591	molecular function	HMG box domain binding	GO:0071837	0.0214
HOXC4	homeobox C4	3221	ENSG00000198353	molecular function	HMG box domain binding	GO:0071837	0.0214
MEOX1	mesenchyme homeobox 1	4222	ENSG00000005102	molecular function	HMG box domain binding	GO:0071837	0.0214
DLX5	distal-less homeobox 5	1749	ENSG00000105880	molecular function	HMG box domain binding	GO:0071837	0.0214
SP1	Sp1 transcription factor	6667	ENSG00000185591	molecular function	protein domain specific binding	GO:0019904	0.0214
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	molecular function	protein domain specific binding	GO:0019904	0.0214
HOXC4	homeobox C4	3221	ENSG00000198353	molecular function	protein domain specific binding	GO:0019904	0.0214
DLX5	distal-less homeobox 5	1749	ENSG00000105880	molecular function	protein domain specific binding	GO:0019904	0.0214
PKD2	polycystic kidney disease 2 (autosomal dominant)	5311	ENSG00000118762	molecular function	protein domain specific binding	GO:0019904	0.0214
HIF1AN	hypoxia inducible factor 1, alpha subunit inhibitor	55662	ENSG00000166135	molecular function	protein domain specific binding	GO:0019904	0.0214
AXIN1	axin 1	8312	ENSG00000103126	molecular function	protein domain specific binding	GO:0019904	0.0214
MPP7	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)	143098	ENSG00000150054	molecular function	protein domain specific binding	GO:0019904	0.0214
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	molecular function	protein domain specific binding	GO:0019904	0.0214
CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	1398	ENSG00000167193	molecular function	protein domain specific binding	GO:0019904	0.0214
STUB1	STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase	10273	ENSG00000103266	molecular function	protein domain specific binding	GO:0019904	0.0214
